junction_name,primary_direction,primary_speed_limit,primary_avg_speed,secondary_direction,secondary_speed_limit,secondary_avg_speed,record_time,record_date,day_of_week
J2,NB,70,67.73,SB,70,69.23,0 days 17:00:03,2024-09-07,Saturday
J6A,NB,70,64.88,SB,70,61.52,0 days 17:00:03,2024-09-07,Saturday
J10,NB,70,46.91,SB,70,47.53,0 days 17:00:03,2024-09-07,Saturday
J14,NB,70,62.41,SB,70,67.81,0 days 17:00:03,2024-09-07,Saturday
J19,NB,70,69.67,SB,70,70.0,0 days 17:00:03,2024-09-07,Saturday
J21,NB,70,63.26,SB,70,67.32,0 days 17:00:03,2024-09-07,Saturday
J24,NB,70,54.06,SB,70,49.27,0 days 17:00:03,2024-09-07,Saturday
J28,NB,70,47.99,SB,70,49.38,0 days 17:00:03,2024-09-07,Saturday
J32,NB,70,48.26,SB,70,54.69,0 days 17:00:03,2024-09-07,Saturday
J34,NB,70,46.74,SB,70,49.78,0 days 17:00:03,2024-09-07,Saturday
J39,NB,70,68.72,SB,70,67.26,0 days 17:00:03,2024-09-07,Saturday
J43|44,NB,70,48.76,SB,70,47.76,0 days 17:00:03,2024-09-07,Saturday
J2,NB,70,67.36,SB,70,69.97,0 days 17:30:02,2024-09-07,Saturday
J6A,NB,70,60.77,SB,70,62.14,0 days 17:30:02,2024-09-07,Saturday
J10,NB,70,47.78,SB,70,47.3,0 days 17:30:02,2024-09-07,Saturday
J14,NB,70,68.72,SB,70,69.99,0 days 17:30:02,2024-09-07,Saturday
J19,NB,70,69.96,SB,70,70.0,0 days 17:30:02,2024-09-07,Saturday
J21,NB,70,62.63,SB,70,66.07,0 days 17:30:02,2024-09-07,Saturday
J24,NB,70,57.17,SB,70,48.22,0 days 17:30:02,2024-09-07,Saturday
J28,NB,70,48.53,SB,70,50.03,0 days 17:30:02,2024-09-07,Saturday
J32,NB,70,47.85,SB,70,54.57,0 days 17:30:02,2024-09-07,Saturday
J34,NB,70,25.41,SB,70,47.07,0 days 17:30:02,2024-09-07,Saturday
J39,NB,70,70.0,SB,70,65.42,0 days 17:30:02,2024-09-07,Saturday
J43|44,NB,70,49.39,SB,70,47.66,0 days 17:30:02,2024-09-07,Saturday
J2,NB,70,67.45,SB,70,68.46,0 days 18:00:02,2024-09-07,Saturday
J6A,NB,70,63.51,SB,70,64.0,0 days 18:00:02,2024-09-07,Saturday
J10,NB,70,47.47,SB,70,47.37,0 days 18:00:02,2024-09-07,Saturday
J14,NB,70,66.57,SB,70,68.03,0 days 18:00:02,2024-09-07,Saturday
J19,NB,70,70.0,SB,70,70.0,0 days 18:00:02,2024-09-07,Saturday
J21,NB,70,66.69,SB,70,64.1,0 days 18:00:02,2024-09-07,Saturday
J24,NB,70,56.54,SB,70,49.27,0 days 18:00:02,2024-09-07,Saturday
J28,NB,70,49.43,SB,70,47.79,0 days 18:00:02,2024-09-07,Saturday
J32,NB,70,49.23,SB,70,52.6,0 days 18:00:02,2024-09-07,Saturday
J34,NB,70,46.74,SB,70,49.39,0 days 18:00:02,2024-09-07,Saturday
J39,NB,70,62.26,SB,70,68.03,0 days 18:00:02,2024-09-07,Saturday
J43|44,NB,70,47.5,SB,70,47.41,0 days 18:00:02,2024-09-07,Saturday
J2,NB,70,61.7,SB,70,67.84,0 days 18:30:02,2024-09-07,Saturday
J6A,NB,70,63.57,SB,70,57.17,0 days 18:30:02,2024-09-07,Saturday
J10,NB,70,48.59,SB,70,48.69,0 days 18:30:02,2024-09-07,Saturday
J14,NB,70,66.48,SB,70,62.06,0 days 18:30:02,2024-09-07,Saturday
J19,NB,70,70.0,SB,70,70.0,0 days 18:30:02,2024-09-07,Saturday
J21,NB,70,58.01,SB,70,66.04,0 days 18:30:02,2024-09-07,Saturday
J24,NB,70,54.06,SB,70,48.72,0 days 18:30:02,2024-09-07,Saturday
J28,NB,70,48.71,SB,70,49.11,0 days 18:30:02,2024-09-07,Saturday
J32,NB,70,50.27,SB,70,54.91,0 days 18:30:02,2024-09-07,Saturday
J34,NB,70,48.19,SB,70,47.37,0 days 18:30:02,2024-09-07,Saturday
J39,NB,70,67.48,SB,70,70.0,0 days 18:30:02,2024-09-07,Saturday
J43|44,NB,70,48.13,SB,70,48.63,0 days 18:30:02,2024-09-07,Saturday
J2,NB,70,69.47,SB,70,68.32,0 days 19:00:02,2024-09-07,Saturday
J6A,NB,70,65.19,SB,70,60.89,0 days 19:00:02,2024-09-07,Saturday
J10,NB,70,47.41,SB,70,47.76,0 days 19:00:02,2024-09-07,Saturday
J14,NB,70,68.87,SB,70,67.6,0 days 19:00:02,2024-09-07,Saturday
J19,NB,70,63.49,SB,70,68.07,0 days 19:00:02,2024-09-07,Saturday
J21,NB,70,56.21,SB,70,63.02,0 days 19:00:02,2024-09-07,Saturday
J24,NB,70,54.68,SB,70,49.52,0 days 19:00:02,2024-09-07,Saturday
J28,NB,70,48.94,SB,70,48.22,0 days 19:00:02,2024-09-07,Saturday
J32,NB,70,48.95,SB,70,56.16,0 days 19:00:02,2024-09-07,Saturday
J34,NB,70,46.95,SB,70,47.76,0 days 19:00:02,2024-09-07,Saturday
J39,NB,70,64.37,SB,70,68.94,0 days 19:00:02,2024-09-07,Saturday
J43|44,NB,70,49.36,SB,70,48.53,0 days 19:00:02,2024-09-07,Saturday
J2,NB,70,67.32,SB,70,66.15,0 days 19:30:03,2024-09-07,Saturday
J6A,NB,70,65.25,SB,70,62.14,0 days 19:30:03,2024-09-07,Saturday
J10,NB,70,47.29,SB,70,48.23,0 days 19:30:03,2024-09-07,Saturday
J14,NB,70,70.0,SB,70,67.09,0 days 19:30:03,2024-09-07,Saturday
J19,NB,70,70.0,SB,70,70.0,0 days 19:30:03,2024-09-07,Saturday
J21,NB,70,59.1,SB,70,64.95,0 days 19:30:03,2024-09-07,Saturday
J24,NB,70,49.09,SB,70,49.66,0 days 19:30:03,2024-09-07,Saturday
J28,NB,70,49.87,SB,70,47.5,0 days 19:30:03,2024-09-07,Saturday
J32,NB,70,49.71,SB,70,52.71,0 days 19:30:03,2024-09-07,Saturday
J34,NB,70,46.67,SB,70,47.07,0 days 19:30:03,2024-09-07,Saturday
J39,NB,70,52.69,SB,70,67.52,0 days 19:30:03,2024-09-07,Saturday
J43|44,NB,70,47.54,SB,70,55.05,0 days 19:30:03,2024-09-07,Saturday
J2,NB,70,69.26,SB,70,70.0,0 days 20:00:02,2024-09-07,Saturday
J6A,NB,70,61.7,SB,70,58.41,0 days 20:00:02,2024-09-07,Saturday
J10,NB,70,47.29,SB,70,48.3,0 days 20:00:02,2024-09-07,Saturday
J14,NB,70,64.2,SB,70,68.14,0 days 20:00:02,2024-09-07,Saturday
J19,NB,70,69.48,SB,70,68.41,0 days 20:00:02,2024-09-07,Saturday
J21,NB,70,63.04,SB,70,67.42,0 days 20:00:02,2024-09-07,Saturday
J24,NB,70,50.33,SB,70,44.5,0 days 20:00:02,2024-09-07,Saturday
J28,NB,70,48.37,SB,70,49.11,0 days 20:00:02,2024-09-07,Saturday
J32,NB,70,51.65,SB,70,52.26,0 days 20:00:02,2024-09-07,Saturday
J34,NB,70,47.85,SB,70,47.61,0 days 20:00:02,2024-09-07,Saturday
J39,NB,70,67.73,SB,70,70.0,0 days 20:00:02,2024-09-07,Saturday
J43|44,NB,70,50.61,SB,70,48.97,0 days 20:00:02,2024-09-07,Saturday
J2,NB,70,66.86,SB,70,67.53,0 days 20:30:03,2024-09-07,Saturday
J6A,NB,70,61.46,SB,70,59.03,0 days 20:30:03,2024-09-07,Saturday
J10,NB,70,47.85,SB,70,47.14,0 days 20:30:03,2024-09-07,Saturday
J14,NB,70,67.94,SB,70,67.19,0 days 20:30:03,2024-09-07,Saturday
J19,NB,70,67.77,SB,70,61.21,0 days 20:30:03,2024-09-07,Saturday
J21,NB,70,64.77,SB,70,64.88,0 days 20:30:03,2024-09-07,Saturday
J24,NB,70,54.06,SB,70,48.59,0 days 20:30:03,2024-09-07,Saturday
J28,NB,70,47.12,SB,70,47.36,0 days 20:30:03,2024-09-07,Saturday
J32,NB,70,47.71,SB,70,51.97,0 days 20:30:03,2024-09-07,Saturday
J34,NB,70,48.19,SB,70,47.46,0 days 20:30:03,2024-09-07,Saturday
J39,NB,70,68.72,SB,70,67.76,0 days 20:30:03,2024-09-07,Saturday
J43|44,NB,70,48.76,SB,70,50.22,0 days 20:30:03,2024-09-07,Saturday
J2,NB,70,70.0,SB,70,68.05,0 days 21:00:03,2024-09-07,Saturday
J6A,NB,70,63.01,SB,70,67.11,0 days 21:00:03,2024-09-07,Saturday
J10,NB,70,48.4,SB,70,49.93,0 days 21:00:03,2024-09-07,Saturday
J14,NB,70,64.94,SB,70,68.14,0 days 21:00:03,2024-09-07,Saturday
J19,NB,70,66.05,SB,70,67.32,0 days 21:00:03,2024-09-07,Saturday
J21,NB,70,66.94,SB,70,64.6,0 days 21:00:03,2024-09-07,Saturday
J24,NB,70,54.06,SB,70,50.08,0 days 21:00:03,2024-09-07,Saturday
J28,NB,70,48.08,SB,70,50.2,0 days 21:00:03,2024-09-07,Saturday
J32,NB,70,47.85,SB,70,53.05,0 days 21:00:03,2024-09-07,Saturday
J34,NB,70,48.33,SB,70,47.46,0 days 21:00:03,2024-09-07,Saturday
J39,NB,70,65.24,SB,70,66.37,0 days 21:00:03,2024-09-07,Saturday
J43|44,NB,70,48.77,SB,70,48.77,0 days 21:00:03,2024-09-07,Saturday
J2,NB,70,70.0,SB,70,70.0,0 days 21:30:02,2024-09-07,Saturday
J6A,NB,70,61.89,SB,70,60.89,0 days 21:30:02,2024-09-07,Saturday
J10,NB,70,47.85,SB,70,47.14,0 days 21:30:02,2024-09-07,Saturday
J14,NB,70,64.49,SB,70,64.12,0 days 21:30:02,2024-09-07,Saturday
J19,NB,70,65.39,SB,70,67.3,0 days 21:30:02,2024-09-07,Saturday
J21,NB,70,69.56,SB,70,66.75,0 days 21:30:02,2024-09-07,Saturday
J24,NB,70,50.33,SB,70,51.32,0 days 21:30:02,2024-09-07,Saturday
J28,NB,70,47.22,SB,70,49.71,0 days 21:30:02,2024-09-07,Saturday
J32,NB,70,49.16,SB,70,47.45,0 days 21:30:02,2024-09-07,Saturday
J34,NB,70,47.22,SB,70,49.32,0 days 21:30:02,2024-09-07,Saturday
J39,NB,70,64.25,SB,70,61.4,0 days 21:30:02,2024-09-07,Saturday
J43|44,NB,70,49.71,SB,70,51.11,0 days 21:30:02,2024-09-07,Saturday
J2,NB,70,65.09,SB,70,67.78,0 days 22:00:03,2024-09-07,Saturday
J6A,NB,70,65.69,SB,70,68.97,0 days 22:00:03,2024-09-07,Saturday
J10,NB,70,49.09,SB,70,48.85,0 days 22:00:03,2024-09-07,Saturday
J14,NB,70,64.81,SB,70,65.91,0 days 22:00:03,2024-09-07,Saturday
J19,NB,70,66.45,SB,70,68.73,0 days 22:00:03,2024-09-07,Saturday
J21,NB,70,65.58,SB,70,70.0,0 days 22:00:03,2024-09-07,Saturday
J24,NB,70,52.2,SB,70,49.27,0 days 22:00:03,2024-09-07,Saturday
J28,NB,70,50.37,SB,70,49.96,0 days 22:00:03,2024-09-07,Saturday
J32,NB,70,49.57,SB,70,51.86,0 days 22:00:03,2024-09-07,Saturday
J34,NB,70,47.85,SB,70,49.0,0 days 22:00:03,2024-09-07,Saturday
J39,NB,70,60.4,SB,70,61.6,0 days 22:00:03,2024-09-07,Saturday
J43|44,NB,70,44.74,SB,70,48.28,0 days 22:00:03,2024-09-07,Saturday
J2,NB,70,70.0,SB,70,63.5,0 days 22:30:02,2024-09-07,Saturday
J6A,NB,70,63.7,SB,70,62.14,0 days 22:30:02,2024-09-07,Saturday
J10,NB,70,48.34,SB,70,50.17,0 days 22:30:02,2024-09-07,Saturday
J14,NB,70,65.14,SB,70,62.56,0 days 22:30:02,2024-09-07,Saturday
J19,NB,70,50.14,SB,70,64.17,0 days 22:30:02,2024-09-07,Saturday
J21,NB,70,57.67,SB,70,69.21,0 days 22:30:02,2024-09-07,Saturday
J24,NB,70,48.47,SB,70,50.21,0 days 22:30:02,2024-09-07,Saturday
J28,NB,70,49.34,SB,70,49.31,0 days 22:30:02,2024-09-07,Saturday
J32,NB,70,49.98,SB,70,54.06,0 days 22:30:02,2024-09-07,Saturday
J34,NB,70,50.05,SB,70,49.0,0 days 22:30:02,2024-09-07,Saturday
J39,NB,70,49.09,SB,70,55.27,0 days 22:30:02,2024-09-07,Saturday
J43|44,NB,70,50.04,SB,70,50.22,0 days 22:30:02,2024-09-07,Saturday
J2,NB,70,67.19,SB,70,68.36,0 days 23:00:02,2024-09-07,Saturday
J6A,NB,70,61.52,SB,70,66.49,0 days 23:00:02,2024-09-07,Saturday
J10,NB,70,48.53,SB,70,48.08,0 days 23:00:02,2024-09-07,Saturday
J14,NB,70,62.97,SB,70,62.69,0 days 23:00:02,2024-09-07,Saturday
J19,NB,70,42.97,SB,70,70.0,0 days 23:00:02,2024-09-07,Saturday
J21,NB,70,70.0,SB,70,57.77,0 days 23:00:02,2024-09-07,Saturday
J24,NB,70,42.25,SB,70,49.71,0 days 23:00:02,2024-09-07,Saturday
J28,NB,70,48.01,SB,70,49.38,0 days 23:00:02,2024-09-07,Saturday
J32,NB,70,53.65,SB,70,53.27,0 days 23:00:02,2024-09-07,Saturday
J34,NB,70,50.54,SB,70,48.93,0 days 23:00:02,2024-09-07,Saturday
J39,NB,70,49.46,SB,70,50.69,0 days 23:00:02,2024-09-07,Saturday
J43|44,NB,70,53.45,SB,70,49.47,0 days 23:00:02,2024-09-07,Saturday
J2,NB,70,64.63,SB,70,70.0,0 days 23:30:02,2024-09-07,Saturday
J6A,NB,70,62.89,SB,70,70.0,0 days 23:30:02,2024-09-07,Saturday
J10,NB,70,48.4,SB,70,50.55,0 days 23:30:02,2024-09-07,Saturday
J14,NB,70,63.61,SB,70,62.22,0 days 23:30:02,2024-09-07,Saturday
J19,NB,70,38.37,SB,70,59.22,0 days 23:30:02,2024-09-07,Saturday
J21,NB,70,65.84,SB,70,64.01,0 days 23:30:02,2024-09-07,Saturday
J24,NB,70,45.98,SB,70,53.88,0 days 23:30:02,2024-09-07,Saturday
J28,NB,70,47.72,SB,70,49.35,0 days 23:30:02,2024-09-07,Saturday
J32,NB,70,45.84,SB,70,52.76,0 days 23:30:02,2024-09-07,Saturday
J34,NB,70,44.74,SB,70,48.24,0 days 23:30:02,2024-09-07,Saturday
J39,NB,70,49.46,SB,70,56.84,0 days 23:30:02,2024-09-07,Saturday
J43|44,NB,70,53.45,SB,70,51.11,0 days 23:30:02,2024-09-07,Saturday
J2,NB,70,64.0,SB,70,67.1,0 days 00:00:02,2024-09-08,Sunday
J6A,NB,70,63.14,SB,70,67.73,0 days 00:00:02,2024-09-08,Sunday
J10,NB,70,48.53,SB,70,47.37,0 days 00:00:02,2024-09-08,Sunday
J14,NB,70,62.18,SB,70,58.58,0 days 00:00:02,2024-09-08,Sunday
J19,NB,70,38.37,SB,70,56.49,0 days 00:00:02,2024-09-08,Sunday
J21,NB,70,69.31,SB,70,70.0,0 days 00:00:02,2024-09-08,Sunday
J24,NB,70,43.5,SB,70,50.9,0 days 00:00:02,2024-09-08,Sunday
J28,NB,70,47.26,SB,70,49.45,0 days 00:00:02,2024-09-08,Sunday
J32,NB,70,49.09,SB,70,51.97,0 days 00:00:02,2024-09-08,Sunday
J34,NB,70,48.12,SB,70,47.46,0 days 00:00:02,2024-09-08,Sunday
J39,NB,70,49.59,SB,70,53.11,0 days 00:00:02,2024-09-08,Sunday
J43|44,NB,70,51.88,SB,70,49.03,0 days 00:00:02,2024-09-08,Sunday
J2,NB,70,69.66,SB,70,70.0,0 days 00:30:02,2024-09-08,Sunday
J6A,NB,70,58.97,SB,70,62.76,0 days 00:30:02,2024-09-08,Sunday
J10,NB,70,49.65,SB,70,49.47,0 days 00:30:02,2024-09-08,Sunday
J14,NB,70,67.84,SB,70,62.07,0 days 00:30:02,2024-09-08,Sunday
J19,NB,70,54.23,SB,70,63.72,0 days 00:30:02,2024-09-08,Sunday
J21,NB,70,61.62,SB,70,56.9,0 days 00:30:02,2024-09-08,Sunday
J24,NB,70,52.2,SB,70,53.87,0 days 00:30:02,2024-09-08,Sunday
J28,NB,70,49.56,SB,70,46.46,0 days 00:30:02,2024-09-08,Sunday
J32,NB,70,53.78,SB,70,49.21,0 days 00:30:02,2024-09-08,Sunday
J34,NB,70,45.22,SB,70,48.0,0 days 00:30:02,2024-09-08,Sunday
J39,NB,70,54.8,SB,70,63.5,0 days 00:30:02,2024-09-08,Sunday
J43|44,NB,70,51.59,SB,70,51.11,0 days 00:30:02,2024-09-08,Sunday
J2,NB,70,66.36,SB,70,63.57,0 days 01:00:03,2024-09-08,Sunday
J6A,NB,70,64.13,SB,70,62.76,0 days 01:00:03,2024-09-08,Sunday
J10,NB,70,49.71,SB,70,51.8,0 days 01:00:03,2024-09-08,Sunday
J14,NB,70,62.23,SB,70,56.61,0 days 01:00:03,2024-09-08,Sunday
J19,NB,70,48.6,SB,70,65.45,0 days 01:00:03,2024-09-08,Sunday
J21,NB,70,62.7,SB,70,54.77,0 days 01:00:03,2024-09-08,Sunday
J24,NB,70,51.57,SB,70,49.71,0 days 01:00:03,2024-09-08,Sunday
J28,NB,70,50.04,SB,70,51.55,0 days 01:00:03,2024-09-08,Sunday
J32,NB,70,49.84,SB,70,53.84,0 days 01:00:03,2024-09-08,Sunday
J34,NB,70,47.85,SB,70,49.78,0 days 01:00:03,2024-09-08,Sunday
J39,NB,70,61.64,SB,70,59.71,0 days 01:00:03,2024-09-08,Sunday
J43|44,NB,70,51.91,SB,70,50.85,0 days 01:00:03,2024-09-08,Sunday
J2,NB,70,70.0,SB,70,70.0,0 days 01:30:02,2024-09-08,Sunday
J6A,NB,70,63.01,SB,70,57.79,0 days 01:30:02,2024-09-08,Sunday
J10,NB,70,49.28,SB,70,50.17,0 days 01:30:02,2024-09-08,Sunday
J14,NB,70,56.09,SB,70,63.17,0 days 01:30:02,2024-09-08,Sunday
J19,NB,70,36.83,SB,70,58.09,0 days 01:30:02,2024-09-08,Sunday
J21,NB,70,63.03,SB,70,68.68,0 days 01:30:02,2024-09-08,Sunday
J24,NB,70,52.2,SB,70,50.34,0 days 01:30:02,2024-09-08,Sunday
J28,NB,70,48.92,SB,70,52.11,0 days 01:30:02,2024-09-08,Sunday
J32,NB,70,48.74,SB,70,54.52,0 days 01:30:02,2024-09-08,Sunday
J34,NB,70,50.54,SB,70,51.72,0 days 01:30:02,2024-09-08,Sunday
J39,NB,70,66.74,SB,70,66.16,0 days 01:30:02,2024-09-08,Sunday
J43|44,NB,70,49.39,SB,70,49.13,0 days 01:30:02,2024-09-08,Sunday
J2,NB,70,70.0,SB,70,59.6,0 days 02:00:03,2024-09-08,Sunday
J6A,NB,70,65.06,SB,70,67.73,0 days 02:00:03,2024-09-08,Sunday
J10,NB,70,49.46,SB,70,50.78,0 days 02:00:03,2024-09-08,Sunday
J14,NB,70,61.25,SB,70,61.16,0 days 02:00:03,2024-09-08,Sunday
J19,NB,70,45.53,SB,70,67.6,0 days 02:00:03,2024-09-08,Sunday
J21,NB,70,63.41,SB,70,57.46,0 days 02:00:03,2024-09-08,Sunday
J24,NB,70,52.82,SB,70,48.52,0 days 02:00:03,2024-09-08,Sunday
J28,NB,70,51.42,SB,70,51.41,0 days 02:00:03,2024-09-08,Sunday
J32,NB,70,67.64,SB,70,55.25,0 days 02:00:03,2024-09-08,Sunday
J34,NB,70,52.61,SB,70,49.0,0 days 02:00:03,2024-09-08,Sunday
J39,NB,70,65.74,SB,70,64.44,0 days 02:00:03,2024-09-08,Sunday
J43|44,NB,70,50.07,SB,70,47.64,0 days 02:00:03,2024-09-08,Sunday
J2,NB,70,68.68,SB,70,70.0,0 days 02:30:02,2024-09-08,Sunday
J6A,NB,70,57.35,SB,70,68.97,0 days 02:30:02,2024-09-08,Sunday
J10,NB,70,49.15,SB,70,48.39,0 days 02:30:02,2024-09-08,Sunday
J14,NB,70,55.68,SB,70,66.19,0 days 02:30:02,2024-09-08,Sunday
J19,NB,70,46.04,SB,70,66.54,0 days 02:30:02,2024-09-08,Sunday
J21,NB,70,59.52,SB,70,70.0,0 days 02:30:02,2024-09-08,Sunday
J24,NB,70,50.95,SB,70,50.45,0 days 02:30:02,2024-09-08,Sunday
J28,NB,70,48.57,SB,70,50.75,0 days 02:30:02,2024-09-08,Sunday
J32,NB,70,54.62,SB,70,49.32,0 days 02:30:02,2024-09-08,Sunday
J34,NB,70,51.23,SB,70,47.07,0 days 02:30:02,2024-09-08,Sunday
J39,NB,70,63.26,SB,70,67.08,0 days 02:30:02,2024-09-08,Sunday
J43|44,NB,70,52.2,SB,70,47.1,0 days 02:30:02,2024-09-08,Sunday
J2,NB,70,69.81,SB,70,61.6,0 days 03:00:02,2024-09-08,Sunday
J6A,NB,70,53.5,SB,70,60.27,0 days 03:00:02,2024-09-08,Sunday
J10,NB,70,49.71,SB,70,51.02,0 days 03:00:02,2024-09-08,Sunday
J14,NB,70,55.27,SB,70,60.71,0 days 03:00:02,2024-09-08,Sunday
J19,NB,70,46.55,SB,70,56.38,0 days 03:00:02,2024-09-08,Sunday
J21,NB,70,64.09,SB,70,54.91,0 days 03:00:02,2024-09-08,Sunday
J24,NB,70,51.57,SB,70,49.27,0 days 03:00:02,2024-09-08,Sunday
J28,NB,70,49.41,SB,70,47.31,0 days 03:00:02,2024-09-08,Sunday
J32,NB,70,49.23,SB,70,56.33,0 days 03:00:02,2024-09-08,Sunday
J34,NB,70,52.68,SB,70,48.7,0 days 03:00:02,2024-09-08,Sunday
J39,NB,70,64.25,SB,70,65.24,0 days 03:00:02,2024-09-08,Sunday
J43|44,NB,70,51.59,SB,70,51.78,0 days 03:00:02,2024-09-08,Sunday
J2,NB,70,53.77,SB,70,63.07,0 days 03:30:03,2024-09-08,Sunday
J6A,NB,70,59.4,SB,70,59.03,0 days 03:30:03,2024-09-08,Sunday
J10,NB,70,51.64,SB,70,50.01,0 days 03:30:03,2024-09-08,Sunday
J14,NB,70,59.32,SB,70,60.66,0 days 03:30:03,2024-09-08,Sunday
J19,NB,70,49.11,SB,70,63.1,0 days 03:30:03,2024-09-08,Sunday
J21,NB,70,65.26,SB,70,64.32,0 days 03:30:03,2024-09-08,Sunday
J24,NB,70,52.82,SB,70,47.41,0 days 03:30:03,2024-09-08,Sunday
J28,NB,70,51.5,SB,70,51.51,0 days 03:30:03,2024-09-08,Sunday
J32,NB,70,49.98,SB,70,52.37,0 days 03:30:03,2024-09-08,Sunday
J34,NB,70,50.95,SB,70,48.7,0 days 03:30:03,2024-09-08,Sunday
J39,NB,70,63.5,SB,70,70.0,0 days 03:30:03,2024-09-08,Sunday
J43|44,NB,70,51.56,SB,70,49.36,0 days 03:30:03,2024-09-08,Sunday
J2,NB,70,66.92,SB,70,70.0,0 days 04:00:02,2024-09-08,Sunday
J6A,NB,70,63.76,SB,70,63.38,0 days 04:00:02,2024-09-08,Sunday
J10,NB,70,48.03,SB,70,48.93,0 days 04:00:02,2024-09-08,Sunday
J14,NB,70,56.38,SB,70,53.53,0 days 04:00:02,2024-09-08,Sunday
J19,NB,70,69.34,SB,70,53.61,0 days 04:00:02,2024-09-08,Sunday
J21,NB,70,64.09,SB,70,57.36,0 days 04:00:02,2024-09-08,Sunday
J24,NB,70,53.44,SB,70,49.46,0 days 04:00:02,2024-09-08,Sunday
J28,NB,70,50.34,SB,70,47.85,0 days 04:00:02,2024-09-08,Sunday
J32,NB,70,49.71,SB,70,52.03,0 days 04:00:02,2024-09-08,Sunday
J34,NB,70,50.19,SB,70,47.61,0 days 04:00:02,2024-09-08,Sunday
J39,NB,70,66.49,SB,70,68.94,0 days 04:00:02,2024-09-08,Sunday
J43|44,NB,70,51.91,SB,70,49.96,0 days 04:00:02,2024-09-08,Sunday
J2,NB,70,70.0,SB,70,68.51,0 days 04:30:02,2024-09-08,Sunday
J6A,NB,70,59.1,SB,70,62.76,0 days 04:30:02,2024-09-08,Sunday
J10,NB,70,49.83,SB,70,49.16,0 days 04:30:02,2024-09-08,Sunday
J14,NB,70,48.38,SB,70,52.41,0 days 04:30:02,2024-09-08,Sunday
J19,NB,70,67.44,SB,70,64.19,0 days 04:30:02,2024-09-08,Sunday
J21,NB,70,64.34,SB,70,53.99,0 days 04:30:02,2024-09-08,Sunday
J24,NB,70,50.95,SB,70,44.11,0 days 04:30:02,2024-09-08,Sunday
J28,NB,70,50.41,SB,70,50.61,0 days 04:30:02,2024-09-08,Sunday
J32,NB,70,49.98,SB,70,52.71,0 days 04:30:02,2024-09-08,Sunday
J34,NB,70,50.19,SB,70,49.09,0 days 04:30:02,2024-09-08,Sunday
J39,NB,70,62.26,SB,70,58.76,0 days 04:30:02,2024-09-08,Sunday
J43|44,NB,70,48.8,SB,70,47.57,0 days 04:30:02,2024-09-08,Sunday
J2,NB,70,64.54,SB,70,64.13,0 days 05:00:03,2024-09-08,Sunday
J6A,NB,70,63.2,SB,70,58.41,0 days 05:00:03,2024-09-08,Sunday
J10,NB,70,48.4,SB,70,49.01,0 days 05:00:03,2024-09-08,Sunday
J14,NB,70,64.54,SB,70,58.47,0 days 05:00:03,2024-09-08,Sunday
J19,NB,70,65.54,SB,70,63.76,0 days 05:00:03,2024-09-08,Sunday
J21,NB,70,65.09,SB,70,70.0,0 days 05:00:03,2024-09-08,Sunday
J24,NB,70,52.2,SB,70,51.45,0 days 05:00:03,2024-09-08,Sunday
J28,NB,70,50.93,SB,70,50.75,0 days 05:00:03,2024-09-08,Sunday
J32,NB,70,48.68,SB,70,51.86,0 days 05:00:03,2024-09-08,Sunday
J34,NB,70,50.19,SB,70,48.54,0 days 05:00:03,2024-09-08,Sunday
J39,NB,70,49.46,SB,70,66.63,0 days 05:00:03,2024-09-08,Sunday
J43|44,NB,70,52.5,SB,70,48.4,0 days 05:00:03,2024-09-08,Sunday
J2,NB,70,65.66,SB,70,66.05,0 days 05:30:03,2024-09-08,Sunday
J6A,NB,70,60.9,SB,70,55.3,0 days 05:30:03,2024-09-08,Sunday
J10,NB,70,48.16,SB,70,50.4,0 days 05:30:03,2024-09-08,Sunday
J14,NB,70,62.27,SB,70,55.19,0 days 05:30:03,2024-09-08,Sunday
J19,NB,70,65.02,SB,70,66.39,0 days 05:30:03,2024-09-08,Sunday
J21,NB,70,70.0,SB,70,57.66,0 days 05:30:03,2024-09-08,Sunday
J24,NB,70,55.92,SB,70,52.06,0 days 05:30:03,2024-09-08,Sunday
J28,NB,70,49.34,SB,70,50.82,0 days 05:30:03,2024-09-08,Sunday
J32,NB,70,49.09,SB,70,53.44,0 days 05:30:03,2024-09-08,Sunday
J34,NB,70,49.3,SB,70,52.83,0 days 05:30:03,2024-09-08,Sunday
J39,NB,70,63.75,SB,70,58.73,0 days 05:30:03,2024-09-08,Sunday
J43|44,NB,70,52.51,SB,70,48.6,0 days 05:30:03,2024-09-08,Sunday
J2,NB,70,62.31,SB,70,70.0,0 days 06:00:03,2024-09-08,Sunday
J6A,NB,70,67.61,SB,70,60.27,0 days 06:00:03,2024-09-08,Sunday
J10,NB,70,48.16,SB,70,50.25,0 days 06:00:03,2024-09-08,Sunday
J14,NB,70,62.92,SB,70,69.85,0 days 06:00:03,2024-09-08,Sunday
J19,NB,70,65.39,SB,70,56.22,0 days 06:00:03,2024-09-08,Sunday
J21,NB,70,63.72,SB,70,55.06,0 days 06:00:03,2024-09-08,Sunday
J24,NB,70,52.82,SB,70,50.4,0 days 06:00:03,2024-09-08,Sunday
J28,NB,70,48.44,SB,70,50.21,0 days 06:00:03,2024-09-08,Sunday
J32,NB,70,50.68,SB,70,53.16,0 days 06:00:03,2024-09-08,Sunday
J34,NB,70,51.64,SB,70,47.37,0 days 06:00:03,2024-09-08,Sunday
